snapshot,fine_JJ,fine_divJ2,fine_curlJ2,fine_JdotDivJ,fine_J4,fine_stateSq,coarse_JJ,coarse_divJ2,coarse_curlJ2,coarse_JdotDivJ,coarse_J4,coarse_stateSq
18,0.147724,0.000229979,0.00722589,-0.000104917,0.0229853,0.000244141,2.29636,0.000857256,0.0352235,-0.00040424,5.36111,0.00195312
19,0.149639,0.00022926,0.00732629,-0.000103581,0.0237036,0.000244141,2.32543,0.000906701,0.0399628,-0.000277908,5.51212,0.00195312
20,0.156496,0.000233104,0.0071934,-0.000105242,0.0257841,0.000244141,2.43763,0.00103802,0.0394411,-0.000264714,6.04739,0.00195312
21,0.1628,0.000234835,0.00753368,-0.00011517,0.0279048,0.000244141,2.53484,0.000927394,0.0409138,-0.000211249,6.53997,0.00195312
22,0.165176,0.000240102,0.00739994,-0.00011204,0.0286215,0.000244141,2.57372,0.00102188,0.0424498,-0.000344356,6.74019,0.00195312
23,0.166847,0.000227444,0.00724322,-0.00010394,0.0292154,0.000244141,2.60278,0.00101958,0.037815,-0.000352058,6.88968,0.00195312
24,0.168584,0.000228245,0.007116,-9.9546e-05,0.0297658,0.000244141,2.63147,0.000847165,0.0404426,-0.000346037,7.04255,0.00195312
25,0.170576,0.000227968,0.00748293,-0.000101905,0.0304977,0.000244141,2.66139,0.000903559,0.0408366,-0.000354196,7.19866,0.00195312
26,0.171393,0.000229433,0.00736632,-0.000106995,0.0307761,0.000244141,2.67423,0.000899872,0.04075,-0.00026722,7.27532,0.00195312
27,0.172188,0.000228347,0.0076085,-0.000108558,0.0311548,0.000244141,2.68611,0.000902716,0.0442067,-0.000377823,7.35198,0.00195312
28,0.172158,0.000228256,0.00750017,-0.000111145,0.0311792,0.000244141,2.68565,0.000982488,0.0442023,-0.000276394,7.3521,0.00195312
29,0.173052,0.000234789,0.00754792,-0.000118699,0.0314636,0.000244141,2.69994,0.00110158,0.0435184,-0.000380179,7.42251,0.00195312
30,0.170587,0.000235607,0.00716858,-0.00011091,0.0305515,0.000244141,2.66403,0.00104401,0.0411136,-0.000419854,7.23807,0.00195312
31,0.170114,0.000236086,0.00731672,-0.000108873,0.0303654,0.000244141,2.65416,0.000919555,0.0431928,-0.000144568,7.16891,0.00195312
32,0.171075,0.000237447,0.00733612,-0.000114791,0.0307558,0.000244141,2.66897,0.00112155,0.0432971,-0.000455825,7.25691,0.00195312
33,0.170783,0.000232196,0.00739696,-0.000107215,0.0305544,0.000244141,2.66575,0.000960344,0.0435807,-0.000309907,7.22746,0.00195312
34,0.175636,0.000238087,0.00717723,-0.00010691,0.0321564,0.000244141,2.74366,0.00106556,0.0385065,-0.000443728,7.63002,0.00195312
35,0.18065,0.000238194,0.0076152,-0.000114839,0.0340905,0.000244141,2.81959,0.00106089,0.0413548,-0.000225904,8.06923,0.00195312
36,0.18356,0.000233912,0.00753531,-0.000111052,0.0351514,0.000244141,2.86816,0.000982314,0.0400246,-0.000238881,8.34847,0.00195312
37,0.187525,0.000238676,0.00732596,-0.000120584,0.036756,0.000244141,2.93202,0.00109126,0.0414885,-0.000395385,8.73474,0.00195312
38,0.0270865,0.000220977,0.00773506,-0.000107326,0.000949628,0,0.362825,0.000909894,0.0417208,-0.000305513,0.148448,0
39,0.0267709,0.000224208,0.0073939,-0.000103763,0.000923656,0,0.360314,0.000867979,0.0380329,-0.000229452,0.145211,0
40,0.0268734,0.000228775,0.00756826,-0.000109487,0.000920803,0,0.360571,0.00085341,0.0428852,-0.000259967,0.14376,0
41,0.0260047,0.00022874,0.00719841,-0.00010971,0.000862416,0,0.348541,0.000944711,0.0353408,-0.000356368,0.135119,0
42,0.0263387,0.000239901,0.00755045,-0.000111011,0.000890085,0,0.354118,0.000865621,0.0425401,-0.000233288,0.140493,0
43,0.0264696,0.00022926,0.0074336,-0.000105856,0.000895788,0,0.354592,0.000914429,0.0361811,-0.000201652,0.140768,0
44,0.02724,0.000232337,0.00755506,-0.000102254,0.000942927,0,0.366461,0.000904145,0.038851,-0.000233743,0.147419,0
45,0.0272911,0.000235052,0.00764604,-0.000110629,0.000951668,0,0.366031,0.00087746,0.0404191,-0.000241966,0.15077,0
46,0.0264483,0.000242923,0.00740677,-0.000121103,0.000891362,0,0.354075,0.000959326,0.038877,-0.000386257,0.140438,0
47,0.0251488,0.000233456,0.0072744,-0.000115545,0.000800549,0,0.33461,0.000840725,0.0346617,-0.000229484,0.124282,0
48,0.0253774,0.000227641,0.00742058,-0.000110516,0.00083122,0,0.338324,0.000828596,0.0398501,-0.000198658,0.129838,0
49,0.0253312,0.000220687,0.00753744,-0.000107442,0.000834405,0,0.336398,0.000853618,0.0365524,-0.000314557,0.128175,0
50,0.0245107,0.000226205,0.00730226,-0.000108748,0.000757096,0,0.325102,0.000928211,0.0367468,-0.000313963,0.117481,0
51,0.0239209,0.000232657,0.00726062,-0.000111325,0.000746119,0,0.316255,0.000815187,0.0355945,-0.000320953,0.112862,0
52,0.0237331,0.000223576,0.0074034,-0.00010225,0.000733958,0,0.3119,0.00085124,0.0398562,-0.000203585,0.110026,0
53,0.0243351,0.000237036,0.00740905,-0.000112316,0.00076685,0,0.320242,0.00087941,0.0361381,-0.00032849,0.114255,0
54,0.0257472,0.00023432,0.00755912,-0.00011827,0.000857568,0,0.343033,0.000820696,0.0413585,-0.000223276,0.132249,0
55,0.0262538,0.000224131,0.00738475,-0.000104139,0.000877312,0,0.350618,0.000762202,0.0368061,-0.000218641,0.137888,0
56,0.0268927,0.000232104,0.00766542,-0.000106512,0.000937554,0,0.36029,0.000821624,0.0419819,-8.531e-05,0.148,0
57,0.0274221,0.0002318,0.00741149,-0.000109645,0.000951296,0,0.370878,0.000859699,0.0364364,-0.000280323,0.153082,0
58,0.0285667,0.000225642,0.00739234,-0.000101781,0.00102141,0,0.387973,0.000815892,0.0358113,-3.99916e-05,0.16405,0
59,0.0292623,0.000232702,0.00751112,-0.000109398,0.00108375,0,0.398897,0.000911016,0.0390792,-0.000225604,0.175478,0
60,0.028541,0.000225423,0.00740735,-0.000103405,0.00101267,0,0.388936,0.00090541,0.0386026,-0.000223997,0.165088,0
61,0.0270147,0.000229139,0.00744558,-0.000103873,0.00093757,0,0.363572,0.000797702,0.0379885,-0.000408675,0.148715,0
62,0.0253417,0.000231507,0.00731671,-0.000107556,0.000831228,0,0.339118,0.000758947,0.0383469,-7.50642e-05,0.128689,0
63,0.0239792,0.000237395,0.00724999,-0.000109462,0.00074804,0,0.316705,0.000880715,0.0380657,-0.000255778,0.113869,0
64,0.0225445,0.000228789,0.00717832,-0.000105374,0.000674646,0,0.294376,0.000981568,0.0383127,-0.000370082,0.100192,0
65,0.0212548,0.000238145,0.00705184,-0.000107421,0.00058882,0,0.274763,0.000857874,0.0356541,-0.000214871,0.0849353,0
66,0.0213909,0.000232489,0.00723501,-0.000110525,0.000605376,0,0.275863,0.000925124,0.0372648,-0.00027947,0.0867573,0
67,0.0219333,0.000227523,0.00716756,-0.0001048,0.000641841,0,0.285283,0.000983063,0.0390467,-0.000220452,0.09405,0
68,0.0232907,0.000220129,0.0075421,-0.000112388,0.000714761,0,0.304182,0.000920765,0.0414876,-0.000290348,0.10421,0
69,0.0253333,0.000230312,0.00732844,-9.92893e-05,0.000848613,0,0.338939,0.000900443,0.0432583,-0.000219975,0.132418,0
70,0.0278274,0.000232434,0.00745129,-0.000105687,0.000980659,0,0.378473,0.000878925,0.0417436,-0.000319059,0.162121,0
71,0.0309911,0.000232482,0.00723162,-0.00010567,0.00118278,0,0.428194,0.000805024,0.0377902,-0.000249606,0.198494,0
72,0.033539,0.000223856,0.00742552,-9.97661e-05,0.00138441,0,0.469798,0.000955313,0.0415552,-0.000287103,0.240064,0
73,0.0346697,0.000218142,0.00727546,-9.83772e-05,0.00146624,0,0.488789,0.000824514,0.0377922,-0.00021887,0.260209,0
74,0.0360351,0.000221789,0.00719037,-0.000101287,0.00156226,0,0.510572,0.000745064,0.0374111,-0.000202701,0.27854,0
75,0.0374137,0.000232847,0.00736975,-0.000103728,0.0016966,0,0.532207,0.000822693,0.0391813,-0.000253713,0.308468,0
76,0.0401714,0.000228372,0.00770397,-0.000104872,0.00192084,0,0.574033,0.000830977,0.0424915,-0.00011571,0.351123,0
77,0.0431277,0.000237631,0.00732558,-0.000111004,0.00217535,0,0.622684,0.000880031,0.0388156,-0.000170407,0.409593,0
78,0.0190391,0.000239856,0.00722107,-0.000113274,0.000494939,0,0.238552,0.000930513,0.0367281,-0.000221717,0.0674381,0
79,0.0185124,0.000222098,0.00705877,-0.000101099,0.000458455,0,0.232667,0.000867778,0.0401249,-0.000328019,0.0620867,0
80,0.0183256,0.000228379,0.00762139,-0.000109341,0.000460185,0,0.223681,0.000919958,0.0426596,-0.000341565,0.0586,0
81,0.0172558,0.000232547,0.00746513,-0.000105614,0.000425918,0,0.207519,0.000912945,0.0412591,-0.000418395,0.0527335,0
82,0.0166792,0.000218558,0.00755614,-9.99905e-05,0.000391278,0,0.198602,0.000811314,0.0453429,-0.000295941,0.0481639,0
83,0.0153002,0.000222921,0.00725244,-9.90744e-05,0.00033528,0,0.177488,0.000860685,0.0375671,-0.000364372,0.0381811,0
84,0.0151807,0.00022177,0.0073951,-9.35249e-05,0.000339867,0,0.1751,0.000937432,0.0370956,-0.000371129,0.0386256,0
85,0.015374,0.000226185,0.00724163,-0.000100717,0.000339841,0,0.179911,0.000832722,0.0389192,-0.000358467,0.0397803,0
86,0.0159945,0.000223827,0.00735768,-0.000100595,0.000368514,0,0.189324,0.000743465,0.0411305,-0.000290609,0.0443717,0
87,0.0165559,0.000228498,0.00736675,-0.000107046,0.000390168,0,0.198324,0.000876401,0.0412974,-0.000317578,0.0492236,0
88,0.0165042,0.000231899,0.00705955,-0.000107677,0.000382807,0,0.199012,0.000979205,0.0362693,-0.00020624,0.0480511,0
89,0.0162517,0.000235021,0.00717327,-0.00010683,0.000370596,0,0.192892,0.000910078,0.0347923,-0.000275385,0.0443609,0
90,0.0156338,0.000230218,0.00722306,-0.00010555,0.000340103,0,0.185431,0.000857987,0.0379033,-0.000211062,0.0410989,0
91,0.0159087,0.000226659,0.00736805,-0.00010675,0.000360652,0,0.187282,0.000828456,0.0395412,-0.000275804,0.042689,0
92,0.0162162,0.000220138,0.00773183,-0.000106067,0.000383377,0,0.190829,0.000867176,0.0459979,-0.000252096,0.0453336,0
93,0.0155462,0.00022993,0.00745362,-0.00011236,0.000344177,0,0.181373,0.000814919,0.0392505,-0.000238685,0.040271,0
94,0.0152163,0.00023669,0.00742697,-0.000114773,0.000335202,0,0.176831,0.000806159,0.0390917,-0.000211729,0.0384994,0
95,0.0146069,0.000230138,0.00735705,-0.000109187,0.000311001,0,0.167094,0.000925801,0.0413017,-0.000333162,0.0344838,0
96,0.013363,0.000234219,0.00718255,-0.000113583,0.000264452,0,0.147242,0.00087763,0.0356318,-0.000286482,0.0270541,0
97,0.0135163,0.000240532,0.00737663,-0.000116118,0.000267981,0,0.15022,0.000976371,0.0415851,-0.000345382,0.0290498,0
98,0.0129103,0.000225452,0.00737473,-0.000110641,0.00024626,0,0.139763,0.000856916,0.0402648,-0.00044269,0.0242804,0
99,0.0126562,0.000229074,0.00751653,-0.000107791,0.00024108,0,0.134512,0.00081144,0.0429837,-0.000214341,0.0233495,0
100,0.0119628,0.000232851,0.00727836,-0.000105022,0.00021871,0,0.124031,0.000974217,0.0359881,-0.000229642,0.0200217,0
101,0.0121023,0.00023597,0.0072659,-0.000105573,0.000224274,0,0.127401,0.000939411,0.0366946,-0.000211136,0.0208914,0
102,0.0126135,0.000239973,0.00743928,-0.000113222,0.000243346,0,0.132949,0.000907792,0.036076,-0.000206463,0.0230211,0
103,0.0136993,0.000224154,0.00753939,-0.000104983,0.000280862,0,0.15139,0.0008029,0.0409216,-0.000370928,0.0293707,0
104,0.0149973,0.000233204,0.00729996,-0.000101758,0.000320806,0,0.173316,0.000873715,0.0351196,-0.00027946,0.036048,0
105,0.0173815,0.000228354,0.00754912,-0.0001131,0.000422991,0,0.208076,0.000882815,0.0376043,-0.000250718,0.0519384,0
106,0.0191979,0.000228824,0.00745695,-0.000107259,0.000510939,0,0.237967,0.000935996,0.0394972,-0.000275575,0.0668662,0
107,0.0209573,0.000220495,0.00736035,-0.00010956,0.000597663,0,0.267885,0.000842307,0.039401,-0.00028535,0.083628,0
108,0.0237423,0.000229665,0.00752272,-0.000114774,0.000765678,0,0.30977,0.000883678,0.0408282,-0.000234423,0.111432,0
109,0.0257586,0.000236924,0.00761654,-0.000113981,0.000864815,0,0.342373,0.00087932,0.0398153,-0.000253651,0.130995,0
110,0.0290166,0.000223309,0.00771835,-0.000107117,0.00108307,0,0.395437,0.000858485,0.0417451,-0.000122339,0.174554,0
111,0.0334016,0.000227808,0.00759591,-0.000100353,0.00138767,0,0.46524,0.000932935,0.0402644,-0.000335892,0.236795,0
112,0.0396116,0.000225386,0.00764415,-0.000106427,0.00188598,0,0.563202,0.000850443,0.0406486,-0.000288347,0.341451,0
113,0.046145,0.000233292,0.00765305,-0.00011224,0.0025212,0,0.669367,0.000923971,0.0427008,-0.000227009,0.480572,0
114,0.0529827,0.000225344,0.0075369,-0.000105458,0.00327333,0,0.778749,0.000832636,0.0410035,-0.000317861,0.646391,0
115,0.0596486,0.000228974,0.00734874,-0.000103086,0.00404935,0,0.886673,0.000870752,0.0357532,-0.000293132,0.824138,0
116,0.0679477,0.000229477,0.0077842,-0.000110738,0.00525369,0,1.01737,0.000782985,0.0454884,-0.000220683,1.09107,0
117,0.0737151,0.00023772,0.00763153,-0.000110577,0.00606151,0,1.10979,0.00101198,0.0401247,-0.000202404,1.28409,0
118,0.0602364,0.000233777,0.00743401,-0.000111008,0.00410493,0.000244141,0.895448,0.00102788,0.0367367,-0.000219271,0.836714,0.00195312
119,0.0654648,0.000225952,0.00733196,-0.000105784,0.00479054,0.000244141,0.980719,0.00105879,0.0349163,-0.000424537,0.998711,0.00195312
120,0.0696206,0.000233659,0.00738571,-0.000106029,0.00539974,0.000244141,1.04732,0.00110594,0.0390685,-0.000203888,1.14202,0.00195312
121,0.0728374,0.0002246,0.00746988,-0.000110867,0.00589117,0.000244141,1.0964,0.000886014,0.0382863,-0.000345284,1.24814,0.00195312
122,0.0756905,0.000227474,0.00733113,-0.000113512,0.00630397,0.000244141,1.14338,0.000948061,0.0348337,-0.000333484,1.34977,0.00195312
123,0.0789374,0.000224991,0.00732963,-0.00010721,0.00688237,0.000244141,1.197,0.00100468,0.0395374,-0.00034382,1.48732,0.00195312
124,0.0815232,0.000228011,0.00728134,-0.000103678,0.00735456,0.000244141,1.23701,0.000939923,0.039396,-0.000252096,1.59279,0.00195312
125,0.083013,0.000234819,0.00756999,-0.000115887,0.00756533,0.000244141,1.25965,0.00097382,0.0424195,-0.00034473,1.6408,0.00195312
126,0.0823531,0.000234927,0.00746656,-0.000109718,0.00751841,0.000244141,1.24998,0.000947165,0.0463045,-0.000326044,1.6281,0.00195312
127,0.0795263,0.000225755,0.00732164,-0.000108633,0.0069425,0.000244141,1.2063,0.000955086,0.04037,-0.000276051,1.50133,0.00195312
128,0.0787583,0.000234509,0.00733694,-0.000114562,0.00683887,0.000244141,1.1939,0.00107615,0.0407326,-0.000490372,1.48359,0.00195312
129,0.0778821,0.000233715,0.00737822,-0.000105656,0.00667977,0.000244141,1.17872,0.00101578,0.038286,-0.000291641,1.43761,0.00195312
130,0.0704552,0.000232085,0.00744087,-0.000116177,0.00550924,0.000244141,1.05853,0.00104596,0.0374454,-0.000245623,1.16188,0.00195312
131,0.0667803,0.000231281,0.00748599,-0.000112898,0.00498694,0.000244141,1.00001,0.00103905,0.0401969,-0.000373187,1.04253,0.00195312
132,0.0638521,0.000229692,0.00735485,-0.000114019,0.00460213,0.000244141,0.953098,0.00103967,0.0377666,-0.000443552,0.949108,0.00195312
133,0.0618821,0.000232456,0.00742659,-0.000109548,0.00435448,0.000244141,0.921674,0.000953754,0.0415815,-0.000321984,0.894003,0.00195312
134,0.0615682,0.000229457,0.00727309,-0.00011211,0.00427757,0.000244141,0.917386,0.00103104,0.0389416,-0.000334412,0.881389,0.00195312
135,0.0611675,0.000227111,0.00724891,-0.000112691,0.00423988,0.000244141,0.911962,0.000961545,0.0413373,-0.00046022,0.871023,0.00195312
136,0.0594801,0.000236407,0.00708168,-0.000113851,0.00400767,0.000244141,0.886316,0.000946566,0.0397331,-0.000407925,0.825788,0.00195312
137,0.0581219,0.000229999,0.00736849,-0.000116618,0.00381898,0.000244141,0.863291,0.000975754,0.0392237,-0.000259686,0.780913,0.00195312
138,0.0573979,0.000227031,0.00735781,-0.000103379,0.00376151,0.000244141,0.849787,0.00108051,0.0390692,-0.000313781,0.76005,0.00195312
139,0.0565865,0.000232696,0.00743504,-0.000113884,0.00364219,0.000244141,0.836249,0.00104107,0.0377104,-0.00047772,0.733036,0.00195312
140,0.0558778,0.000232591,0.0073867,-0.000120384,0.00360331,0.000244141,0.826356,0.00106846,0.0390991,-0.000352314,0.72156,0.00195312
141,0.0551451,0.000228133,0.00723042,-0.00011247,0.00349635,0.000244141,0.816758,0.00100007,0.0402703,-0.000403912,0.707327,0.00195312
142,0.0539292,0.000229226,0.00737775,-0.0001095,0.00332581,0.000244141,0.795255,0.000995749,0.0378965,-0.00045019,0.663601,0.00195312
143,0.0513073,0.000225917,0.00705265,-0.000111061,0.00304561,0.000244141,0.756649,0.00092358,0.0381502,-0.000312705,0.609273,0.00195312
144,0.0485483,0.000229202,0.00729159,-0.00011611,0.00272442,0.000244141,0.709881,0.000953879,0.037109,-0.000308964,0.534351,0.00195312
145,0.0462754,0.000219962,0.00735607,-0.000105046,0.0024925,0.000244141,0.672973,0.00106288,0.0382974,-0.000277814,0.479741,0.00195312
146,0.0432889,0.000231525,0.00750115,-9.89661e-05,0.00223546,0.000244141,0.623821,0.00114073,0.0373476,-0.000196992,0.418511,0.00195312
147,0.0402015,0.000228614,0.00737963,-0.000109292,0.00193971,0.000244141,0.575108,0.000989473,0.0379699,-0.000246069,0.356783,0.00195312
148,0.0381526,0.000231705,0.00737813,-0.000110587,0.00175526,0.000244141,0.542543,0.00100817,0.0401217,-0.000356974,0.318504,0.00195312
149,0.0350619,0.000243716,0.00718444,-0.000119867,0.00150207,0.000244141,0.49473,0.00103383,0.0370289,-0.000335201,0.267555,0.00195312
150,0.0325528,0.000242448,0.00707614,-0.000110727,0.00129872,0.000244141,0.455044,0.0010406,0.0354539,-0.000196626,0.223696,0.00195312
151,0.0305599,0.000226259,0.00733948,-0.000103983,0.00118377,0.000244141,0.421271,0.000975936,0.0402265,-0.000385434,0.197822,0.00195312
152,0.0280712,0.000231098,0.00748788,-0.000109153,0.00101654,0.000244141,0.380839,0.00105519,0.0402954,-0.000348406,0.16341,0.00195312
153,0.0265698,0.000222991,0.00735654,-0.000107836,0.000898985,0.000244141,0.357305,0.000904925,0.0358276,-0.000345882,0.140988,0.00195312
154,0.0259225,0.000232045,0.00747593,-0.000106232,0.000866844,0.000244141,0.346846,0.00108606,0.0424661,-0.000380536,0.134292,0.00195312
155,0.0243806,0.000225572,0.00733448,-0.000105236,0.000774937,0.000244141,0.323422,0.000777064,0.0395745,-0.000262194,0.1198,0.00195312
156,0.0241319,0.000222761,0.00753456,-0.000104645,0.000763131,0.000244141,0.317619,0.0011031,0.0409654,-0.000311506,0.113611,0.00195312
157,0.0522788,0.000236919,0.00714179,-0.000104878,0.00313329,0,0.771018,0.000918985,0.0408049,-0.000206394,0.628756,0
158,0.0562464,0.000238089,0.00722981,-0.0001123,0.00360387,0,0.832602,0.000823873,0.0373353,-0.000117428,0.729396,0
159,0.0602499,0.000237278,0.00753755,-0.000110338,0.00411359,0,0.896111,0.000804762,0.04322,-0.000188677,0.844182,0
160,0.0621754,0.000238852,0.00733762,-0.000111877,0.00435398,0,0.926924,0.000882602,0.0367238,-0.000315337,0.892821,0
161,0.0639994,0.000228964,0.00739556,-0.000106041,0.0046472,0,0.95599,0.000852843,0.040081,-0.000265356,0.960293,0
162,0.0642606,0.00022612,0.00732943,-0.000104001,0.00462741,0,0.960344,0.000815056,0.0404375,-4.24834e-05,0.96039,0
163,0.0637273,0.000220405,0.00739384,-9.90072e-05,0.00454942,0,0.951563,0.000912036,0.0380565,-0.000282929,0.942804,0
164,0.0644297,0.00023506,0.0072143,-0.000102378,0.00465044,0,0.966664,0.000882023,0.0392206,-0.000293185,0.978442,0
165,0.0661017,0.000228787,0.00727514,-0.000113038,0.00484032,0,0.990714,0.000905056,0.0345794,-0.0002022,1.01388,0
166,0.0690945,0.000225455,0.00740373,-0.00010416,0.00529621,0,1.03805,0.000884025,0.0409009,-0.000156954,1.12152,0
167,0.0730938,0.000225618,0.00733632,-0.000101773,0.00589979,0,1.10366,0.000835117,0.0411395,-8.37127e-05,1.25961,0
168,0.0782087,0.000230316,0.00718769,-0.000102037,0.00674086,0,1.18506,0.000864454,0.0382803,-0.000205091,1.45707,0
169,0.0840766,0.000237049,0.00708752,-0.000112576,0.00771274,0,1.27835,0.000853764,0.0344947,-0.000273512,1.67883,0
170,0.0908181,0.000234071,0.00744202,-0.00010737,0.00894843,0,1.3843,0.000888813,0.0387873,-0.000205051,1.96713,0
171,0.0989211,0.000235823,0.00756547,-0.000105406,0.0105814,0,1.51347,0.000775529,0.0421288,-0.000191384,2.34969,0
172,0.105551,0.000238652,0.00735347,-0.000111394,0.011939,0,1.61992,0.000910795,0.0391903,-0.000289454,2.67984,0
173,0.109604,0.000233186,0.00755358,-0.000107726,0.0128595,0,1.68593,0.000866029,0.0426431,-0.000260727,2.90561,0
174,0.113572,0.000229413,0.00758579,-0.000106063,0.0138286,0,1.74774,0.000871889,0.0388828,-0.000230011,3.12297,0
175,0.115077,0.000245662,0.00754283,-0.00011189,0.014132,0,1.77177,0.000895608,0.0378913,-0.000219344,3.20534,0
176,0.116515,0.000232668,0.00744112,-0.000108532,0.0145193,0,1.79603,0.000861932,0.0407002,-0.000292417,3.29648,0
177,0.11911,0.000230807,0.00731433,-0.000106873,0.0150739,0,1.83729,0.000764116,0.0355961,-0.000194609,3.43869,0
178,0.120071,0.000226901,0.00748815,-0.000102875,0.0153651,0,1.85274,0.000894046,0.0406748,-0.000274256,3.5004,0
179,0.121128,0.000228964,0.0075144,-0.000108859,0.0156512,0,1.86752,0.000837692,0.0371598,-0.00021747,3.55804,0
180,0.123107,0.000218188,0.00744345,-9.40604e-05,0.0161822,0,1.9014,0.000880186,0.0415818,-0.000293267,3.69602,0
181,0.126214,0.000220749,0.00746798,-9.1355e-05,0.0169391,0,1.94933,0.000865856,0.0393499,-0.000183084,3.87427,0
182,0.129541,0.000225361,0.00740679,-9.62577e-05,0.0179174,0,2.00334,0.000980598,0.0404367,-0.000265372,4.11334,0
183,0.132077,0.000227584,0.00714216,-0.000112806,0.0185043,0,2.04719,0.000784555,0.0374943,-0.000194977,4.27772,0
184,0.133591,0.00022871,0.00736218,-9.86901e-05,0.018958,0,2.06922,0.000841907,0.0375651,-0.000233534,4.36629,0
185,0.136091,0.000225039,0.00724165,-0.000102834,0.0197003,0,2.11093,0.000969667,0.038936,-0.000246402,4.56464,0
186,0.138469,0.000221249,0.00753546,-0.00010143,0.0204459,0,2.14438,0.000935075,0.0426315,-0.000254181,4.71052,0
187,0.140164,0.000224697,0.00732285,-0.000105542,0.0208352,0,2.17348,0.000821196,0.0382409,-0.000319689,4.81924,0
188,0.141739,0.000229329,0.00736877,-0.000110719,0.0213686,0,2.1998,0.000805217,0.0458772,-0.000232544,4.96529,0
189,0.138072,0.0002331,0.00734548,-0.000109432,0.0201636,0,2.1408,0.000826562,0.0401683,-0.0001717,4.67007,0
190,0.133704,0.000232586,0.00752599,-0.00011352,0.01899,0,2.06927,0.000965325,0.0373475,-0.000274214,4.36928,0
191,0.132337,0.00023075,0.00751952,-0.000108129,0.0186219,0,2.04715,0.000978515,0.038027,-0.000146885,4.28729,0
192,0.130765,0.000224484,0.00747673,-0.000100136,0.0181998,0,2.02401,0.000854407,0.042031,-0.00023711,4.19347,0
193,0.12717,0.000220406,0.00734759,-9.73948e-05,0.0171467,0,1.96783,0.000803175,0.0389159,-0.000192502,3.94721,0
194,0.123569,0.000218497,0.00758773,-9.05648e-05,0.0163479,0,1.90622,0.000877208,0.0431009,-0.000153517,3.72831,0
195,0.12108,0.000226371,0.00736085,-0.000103474,0.015599,0,1.87076,0.000830731,0.0412119,-0.000271132,3.57638,0
196,0.121278,0.000225187,0.00761269,-9.53546e-05,0.015725,0,1.87125,0.00089422,0.0450676,-0.000373975,3.58623,0
